cycle_nmse,zcv,zc_dwell_ratio,cycle_rms_drop_ratio,peak_fluct_cv,midband_residual_rms,hf_band_energy_ratio,spec_entropy,neg_dip_event_ratio,irms_drop_vs_baseline,thd_i,v_rms,i_rms,temp_c,label_arc,load_type,session_id,epoch_ms,model_pred,feat_valid,current_valid,fault_state,arc_counter,adc_fs_hz,auto_capture,rf_train_row,sample_weight,source_priority,source_kind,legacy_pulse_feature,_source_file,transition_normal,_feature_sig
0.2867724541000334,0.1,0.1133215857871181,0.1887888314277777,0.0234493001777723,0.0921475828382925,0.115373874085052,0.7304901265103301,0.073581729773476,0.1811361527728325,10.577804700811647,231.1477935824336,0.124883752908114,32.57129175216967,1,contact_bounce_arc,gen0_scaffold__scaffold2k_session_11,1775300292050,1,1,1,6,10,34770.89390255929,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.2868|0.1|0.1133|0.1888|0.0234|0.0921|0.1154|0.7305|0.0736|0.1811|y=1
0.2316022712319795,0.4734700806131514,0.0757430515931275,0.2975894892118013,0.1047287746202352,0.2049221233536599,0.3765480067542027,0.5845292375792305,0.4825082087158942,0.3849467430498051,18.89607456152747,222.65237020284604,1.3953691149722494,37.54398583125933,1,contact_bounce_arc,gen0_scaffold__scaffold2k_session_11,1775300293205,0,1,1,6,12,33798.521489669154,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.2316|0.4735|0.0757|0.2976|0.1047|0.2049|0.3765|0.5845|0.4825|0.3849|y=1
0.3179002018351776,0.8809455488102398,0.1331479458164933,0.1520940779701448,0.1602009248004788,0.0970121003970684,0.5259413413868377,0.5510674840352847,0.3490236236847006,0.2680547002535542,11.891908883123069,212.7914435618184,4.435791483654259,35.8998395563092,1,contact_bounce_arc,gen0_scaffold__scaffold2k_session_11,1775300295482,1,1,1,6,7,34760.2260494084,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.3179|0.8809|0.1331|0.1521|0.1602|0.097|0.5259|0.5511|0.349|0.2681|y=1
0.2092709462939592,0.3985043228012624,0.1513965947830418,0.3248893503818226,0.01,0.1439751253493147,0.1025404208021439,0.66061590811011,0.6295348415461348,0.5115278196451988,14.20824661544216,221.32010314763585,5.0015574525744535,29.55863280901229,1,contact_bounce_arc,gen0_scaffold__scaffold2k_session_11,1775300299937,1,1,1,6,6,34709.99336770571,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.2093|0.3985|0.1514|0.3249|0.01|0.144|0.1025|0.6606|0.6295|0.5115|y=1
0.2147942766792432,0.6375013574164787,0.2237957492875896,0.1935864817264737,0.1971182395272888,0.0803457734077264,0.1794972080809579,0.7849727981820319,0.5679648324525435,0.3635883180351485,23.97748638264042,230.08617487519908,0.7447391875585236,38.383208032114375,1,contact_bounce_arc,gen0_scaffold__scaffold2k_session_11,1775300301653,0,1,1,6,11,34669.81226557084,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.2148|0.6375|0.2238|0.1936|0.1971|0.0803|0.1795|0.785|0.568|0.3636|y=1
0.3433359519385166,0.3537606016728951,0.1036022146202125,0.160617736586755,0.22,0.2108748170513869,0.2054738375456289,0.6274868493175166,0.05,0.1764396046503372,13.334316451838529,222.9463114561011,1.1228228584541498,37.11166095126045,1,contact_bounce_arc,gen0_scaffold__scaffold2k_session_11,1775300302247,1,1,1,6,4,34294.01677975272,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.3433|0.3538|0.1036|0.1606|0.22|0.2109|0.2055|0.6275|0.05|0.1764|y=1
0.2484156692749363,0.1,0.1921690406843471,0.2033674417432013,0.1383637380238799,0.1294040280886308,0.4775560124982474,0.6761208216885433,0.1789729622047574,0.3656433742264063,23.47837579530105,230.49065698487303,9.98455691299922,39.68954469817493,1,contact_bounce_arc,gen0_scaffold__scaffold2k_session_11,1775300302577,1,1,1,6,9,35244.717072391875,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.2484|0.1|0.1922|0.2034|0.1384|0.1294|0.4776|0.6761|0.179|0.3656|y=1
0.2391514550570603,0.1744419986458684,0.083191451377537,0.3765373102285493,0.1707556191791363,0.2280539908348731,0.3334202079828646,0.4882381622030312,0.3385923254013042,0.4094152378543033,18.784957042646848,234.58815378287736,1.92082893999504,33.05911278740648,1,contact_bounce_arc,gen0_scaffold__scaffold2k_session_11,1775300304194,0,1,1,6,4,34706.63119154126,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.2392|0.1744|0.0832|0.3765|0.1708|0.2281|0.3334|0.4882|0.3386|0.4094|y=1
0.2275379544465245,0.3818230846063934,0.185604875441231,0.0999763627555079,0.0604025299202341,0.0847017243978824,0.3108268254849438,0.5490528314054528,0.137092303264288,0.186658909694288,13.763168398551052,220.4104203893041,1.0662544826937492,35.35206615395518,1,contact_bounce_arc,gen0_scaffold__scaffold2k_session_11,1775300307197,1,1,1,6,10,35233.34687763959,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.2275|0.3818|0.1856|0.1|0.0604|0.0847|0.3108|0.5491|0.1371|0.1867|y=1
0.3579039031297698,0.2110527710656824,0.1516002559423621,0.1286594156239682,0.0937616920322151,0.1697957485158451,0.2361234474707213,0.6484527574192376,0.1575886102107663,0.1523737556486158,2.0,235.22860718338464,0.1433687097384295,29.29227322093181,1,contact_bounce_arc,gen0_scaffold__scaffold2k_session_11,1775300307263,0,1,1,6,10,35879.23647038805,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.3579|0.2111|0.1516|0.1287|0.0938|0.1698|0.2361|0.6485|0.1576|0.1524|y=1
0.1894992384692316,0.335536289060628,0.1844055874394369,0.1928387355625677,0.0251536913507826,0.1292234129577778,0.3383787895494663,0.7579759301335203,0.1693071215003949,0.2716626570625294,9.360367035372992,221.12637974504185,13.034595241086915,37.492705649065485,1,contact_bounce_arc,gen0_scaffold__scaffold2k_session_11,1775300307395,1,1,1,6,8,34198.78626188097,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.1895|0.3355|0.1844|0.1928|0.0252|0.1292|0.3384|0.758|0.1693|0.2717|y=1
0.1267653743962708,0.3349926397520679,0.1462610496462159,0.2389668151664831,0.1158078695753989,0.1547561393109646,0.3090628832159066,0.6770615835774696,0.3363241889611775,0.3268650824330604,19.286342234459223,227.040079255405,1.954066805254495,41.19575232893792,1,contact_bounce_arc,gen0_scaffold__scaffold2k_session_11,1775300308748,1,1,1,6,5,35401.90289008715,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.1268|0.335|0.1463|0.239|0.1158|0.1548|0.3091|0.6771|0.3363|0.3269|y=1
0.1472506697348394,0.3367027596434541,0.1739986704323573,0.1079278428206429,0.0986747867755636,0.142388243331003,0.1555596940936317,0.6227394584940076,0.2906271172263983,0.2591337953228521,25.48397245177862,226.18282048647723,0.7291023538323768,32.68889828757856,1,contact_bounce_arc,gen0_scaffold__scaffold2k_session_11,1775300309144,1,1,1,6,11,35309.63393164953,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.1473|0.3367|0.174|0.1079|0.0987|0.1424|0.1556|0.6227|0.2906|0.2591|y=1
0.0876171465814742,0.9013073239657484,0.1400944219918967,0.08,0.1334235466315373,0.1014297683238488,0.1581492417426447,0.7984285203408282,0.4291865289662823,0.2680182952421041,21.142861860615405,221.41917002730204,4.463309569886346,33.90486234270983,1,upstream_drop_arc,gen0_scaffold__scaffold2k_session_11,1775300314094,0,1,1,6,11,35694.71543609486,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.0876|0.9013|0.1401|0.08|0.1334|0.1014|0.1581|0.7984|0.4292|0.268|y=1
0.1351430986670608,0.6586696988202435,0.1815808913463112,0.272875654842496,0.01,0.1142804718514789,0.4260087382585985,0.8650337322076406,0.4556911347654967,0.3791364478641206,8.055715074178634,222.9113525128822,0.8367250861039429,37.83928284526204,1,upstream_drop_arc,gen0_scaffold__scaffold2k_session_11,1775300322179,1,1,1,6,15,35072.880016125346,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.1351|0.6587|0.1816|0.2729|0.01|0.1143|0.426|0.865|0.4557|0.3791|y=1
0.410530602363955,0.7817185982727926,0.1554493753415146,0.08,0.0266271183193352,0.0887317570979999,0.303130133649664,0.8828151852431091,0.4134984297858405,0.2293684431999517,28.312448296743465,228.5310212294736,3.4261205325375195,29.143453456882565,1,upstream_drop_arc,gen0_scaffold__scaffold2k_session_11,1775300327360,1,1,1,6,5,34834.03918864912,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.4105|0.7817|0.1554|0.08|0.0266|0.0887|0.3031|0.8828|0.4135|0.2294|y=1
0.376251228129938,0.433550045828692,0.2606684736670721,0.04,0.0584069304761003,0.1396975801952616,0.4067834392657321,0.5448660027419647,0.3700733590823698,0.3080638033194258,17.13604984810441,226.9609857919788,0.1315613555876817,30.937213504378327,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300167277,1,1,1,6,7,34593.464788377125,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.3763|0.4336|0.2607|0.04|0.0584|0.1397|0.4068|0.5449|0.3701|0.3081|y=1
0.3441313983324863,0.7907997136209669,0.05,0.1803498252370534,0.0726558792269235,0.2348441386815943,0.3176467034089703,0.8710481120683856,0.8007326122033508,0.5374072228683876,28.937060235772933,236.09443093508256,13.54207924643043,37.10103856325905,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300167409,0,1,1,6,10,35323.12397812816,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.3441|0.7908|0.05|0.1803|0.0727|0.2348|0.3176|0.871|0.8007|0.5374|y=1
0.1212380816913549,0.5780658273226597,0.1169594585120748,0.111925684645102,0.0165618180015168,0.1486413250330258,0.2920948389823275,0.6685167537905499,0.3717192532225106,0.2998799563397992,19.870658073674942,231.7731211701632,3.4691188596497744,35.23325038766656,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300167838,1,1,1,6,9,34515.05431434706,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.1212|0.5781|0.117|0.1119|0.0166|0.1486|0.2921|0.6685|0.3717|0.2999|y=1
0.327023908925465,0.930742647290769,0.1223020957364297,0.04,0.0530215120862964,0.1802900250496482,0.3362363191460581,0.7752891775998246,0.3145950550689148,0.2264775916031595,34.531701260618405,227.64869709706275,0.1923181254080992,28.512306317675208,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300169224,1,1,1,6,10,35170.90681884073,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.327|0.9307|0.1223|0.04|0.053|0.1803|0.3362|0.7753|0.3146|0.2265|y=1
0.3301542129648562,1.1224361164321914,0.2603809788329276,0.1146648075448603,0.1012128071989198,0.2049768245305666,0.439967706670101,0.6134676826768358,0.446362973336396,0.3881331290345686,12.117845242450851,230.06579533851777,7.253325337927168,47.15354538225584,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300175098,1,1,1,6,6,34143.15477416325,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.3302|1.1224|0.2604|0.1147|0.1012|0.205|0.44|0.6135|0.4464|0.3881|y=1
0.2720892605619588,0.3681106664111942,0.2743150069205549,0.4296867209865865,0.1253455765790297,0.1422354173685517,0.3826252392769521,0.6023762904012081,0.4217957331306513,0.3840170655184244,21.37353009734543,229.73570318486875,0.2204361249955821,36.78539061068816,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300175626,1,1,1,6,7,35877.21952456901,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.2721|0.3681|0.2743|0.4297|0.1253|0.1422|0.3826|0.6024|0.4218|0.384|y=1
0.3281118177274727,0.4982493244085384,0.0946189655524111,0.1879305445207439,0.0368654141165223,0.05,0.4431525573609297,0.5622229999244406,0.4998675913853445,0.4920733313847142,13.300988468903832,227.5177641669648,2.910215954128279,30.37623423331659,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300175692,1,1,1,6,4,35124.570008384115,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.3281|0.4982|0.0946|0.1879|0.0369|0.05|0.4432|0.5622|0.4999|0.4921|y=1
0.3418825743566459,0.3463765507710039,0.1132763272464774,0.1820615037118128,0.1157762180576037,0.1875317128299085,0.4251834209457732,0.6690186352989259,0.6207436743202854,0.3970670353199237,14.00747414699678,227.34751970203072,1.5788259499394033,37.42235709935712,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300178629,1,1,1,6,11,35406.296940065484,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.3419|0.3464|0.1133|0.1821|0.1158|0.1875|0.4252|0.669|0.6207|0.3971|y=1
0.2698957406110568,0.3423877576487012,0.1792082851385789,0.2458114827494766,0.1278546891527822,0.1679355367461636,0.2205956133150875,0.6452830800777617,0.4454147986822203,0.3110493263907435,35.31427274962485,234.1323439167085,9.497816125913593,26.99674146996367,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300179586,0,1,1,6,11,34662.94970534703,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.2699|0.3424|0.1792|0.2458|0.1279|0.1679|0.2206|0.6453|0.4454|0.311|y=1
0.1231089811374351,0.6926987231793315,0.2531895542315485,0.2243758887033667,0.0750569190430284,0.2408272505603039,0.1,0.7833873767457314,0.0828278300584119,0.2704641350760417,14.516784938495556,232.4829566897637,0.3634341751625405,35.52616132999722,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300180378,0,1,1,6,10,34217.10695421736,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.1231|0.6927|0.2532|0.2244|0.0751|0.2408|0.1|0.7834|0.0828|0.2705|y=1
0.1316080345748063,0.6445449851830576,0.1919063446118543,0.4571559848314663,0.1547550916683835,0.107816546478207,0.3714475751484175,0.8935476644897304,0.5056468198276118,0.5588763629350935,29.28468145830348,215.1274370973189,0.5082937734901114,34.44305715152178,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300181533,1,1,1,6,11,35111.42381061492,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.1316|0.6445|0.1919|0.4572|0.1548|0.1078|0.3714|0.8935|0.5056|0.5589|y=1
0.3252375092112423,0.9211748891485704,0.1432082592935032,0.0838314400635087,0.1730112932938607,0.2307365755518025,0.1,0.7550108142783779,0.5554427608516899,0.3086495304777252,11.439921383084506,227.2607960441189,3.6840461759406815,40.13990648681438,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300183777,1,1,1,6,9,35096.704305669715,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.3252|0.9212|0.1432|0.0838|0.173|0.2307|0.1|0.755|0.5554|0.3086|y=1
0.1964642348105485,0.6574916550464875,0.2428043256098938,0.2185688982678628,0.159992896564918,0.230197908882436,0.4312027054252229,0.74154892168047,0.06,0.1944354025778351,14.498131000706534,232.71588221339505,0.2843013786342712,30.155859203653584,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300187242,1,1,1,6,11,34648.24495636233,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.1965|0.6575|0.2428|0.2186|0.16|0.2302|0.4312|0.7415|0.06|0.1944|y=1
0.4146723767376764,0.5623926523904021,0.0742906142505347,0.3937713456411592,0.0803411502264909,0.1342647910161095,0.3113192666680249,0.6315213820775216,0.9756162412999626,0.5686034235445339,27.260063682285217,229.1160293222673,6.96985316625259,34.87346764929298,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300187308,0,1,1,6,14,34822.21495497743,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.4147|0.5624|0.0743|0.3938|0.0803|0.1343|0.3113|0.6315|0.9756|0.5686|y=1
0.2469698938705017,0.8686066261388083,0.1355786602850973,0.1009964468512054,0.0764703204429249,0.1374632922446109,0.4773887067838348,0.8041107620037731,0.2872645123398651,0.1706371917932891,28.87514193461645,226.98656972011744,6.175938400908741,38.31478208492784,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300187935,1,1,1,6,12,34941.16000441599,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.247|0.8686|0.1356|0.101|0.0765|0.1375|0.4774|0.8041|0.2873|0.1706|y=1
0.5287719375597473,0.4811465675004287,0.2673136779992171,0.2682426800488508,0.1521693950604623,0.0973065093420146,0.4353811427952585,0.8182368317129914,0.3876227151575534,0.3165981452875882,17.416381119261207,228.47358453783184,0.4550639541489717,52.32702313506729,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300194469,0,1,1,6,8,34786.72360857815,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.5288|0.4811|0.2673|0.2682|0.1522|0.0973|0.4354|0.8182|0.3876|0.3166|y=1
0.1919950696357481,0.3973229935694753,0.2175399188823514,0.2517831182653645,0.0518488713448283,0.0762725768295388,0.3272388007411725,0.6676623900719492,0.5711104640575067,0.3957799398536901,24.368089763026155,224.06211211592003,2.998881040645941,32.67448736148026,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300196944,1,1,1,6,7,35812.080824583994,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.192|0.3973|0.2175|0.2518|0.0518|0.0763|0.3272|0.6677|0.5711|0.3958|y=1
0.3115928587166516,0.8964273135968568,0.3020208499892981,0.1699761824519719,0.0530157154962517,0.1515267532694284,0.5439785671926649,0.7245805817441097,0.5756774564538921,0.4470804211243018,24.500629801556663,226.6450811121144,0.3332287107992648,28.11059500439115,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300198429,1,1,1,6,13,34681.1027395781,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.3116|0.8964|0.302|0.17|0.053|0.1515|0.544|0.7246|0.5757|0.4471|y=1
0.1855945400996922,0.4122083709488824,0.1539619556797153,0.2002586693093231,0.1698420714920539,0.1403196742221676,0.1,0.656290119050559,0.3368654930555184,0.241480664054906,15.21689009455617,222.2152144827391,0.4048479450875829,28.905975103547764,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300198990,0,1,1,6,4,35074.982919862465,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.1856|0.4122|0.154|0.2003|0.1698|0.1403|0.1|0.6563|0.3369|0.2415|y=1
0.1762696091757627,0.531090512430122,0.2017033727493337,0.0653926826929212,0.108550077298688,0.186293619482013,0.2285752684336647,0.731793904368833,0.2647282679508598,0.256160873062218,7.483326760070769,229.9847070229272,0.1231377838661421,34.351652618725176,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300199485,1,1,1,6,11,35635.241382209795,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.1763|0.5311|0.2017|0.0654|0.1086|0.1863|0.2286|0.7318|0.2647|0.2562|y=1
0.3018547687043373,0.4134892631733123,0.3035882161463509,0.0565820062127055,0.1297626747934014,0.1256164206789902,0.2640498648709559,0.8828375713123068,0.2865992814745648,0.1260059836402766,12.566917481548362,231.4872622723953,0.592124458934084,28.119512108779844,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300199947,1,1,1,6,8,34234.67169580822,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.3019|0.4135|0.3036|0.0566|0.1298|0.1256|0.264|0.8828|0.2866|0.126|y=1
0.4872059594089701,0.3422231805386991,0.1497489613630409,0.04,0.127346022270484,0.1084658430411518,0.3218147007052691,0.682897592600559,0.904501190643347,0.5549638136289023,17.362847711038867,225.99694477875272,0.2964778630956076,31.79204242949691,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300200310,0,1,1,6,5,34937.23090962671,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.4872|0.3422|0.1497|0.04|0.1273|0.1085|0.3218|0.6829|0.9045|0.555|y=1
0.2888581702455755,0.9032765037529236,0.0804708843139574,0.3514947726226159,0.0823790202973865,0.1427726928821361,0.2638034916761762,0.7662425584892623,0.809306768507017,0.617361957820259,26.307022393022205,231.9449120550609,1.7380610325410404,39.85933119657117,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300204039,0,1,1,6,14,35821.57453001083,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.2889|0.9033|0.0805|0.3515|0.0824|0.1428|0.2638|0.7662|0.8093|0.6174|y=1
0.2979645439365454,0.6368103674486919,0.165834852337516,0.1222710995614114,0.0917081359237673,0.0675470780870977,0.3861655023559333,0.6981388161512102,0.06,0.1933315422267009,38.69450559336905,226.4821016519196,8.223001989573177,35.52261422081171,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300204666,1,1,1,6,14,34642.70632583412,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.298|0.6368|0.1658|0.1223|0.0917|0.0675|0.3862|0.6981|0.06|0.1933|y=1
0.3021482282734712,0.5758710443331809,0.1632729331875269,0.0454800552075472,0.0739783269644057,0.2296631520393786,0.1587463548007383,0.860043534912904,0.06,0.1539208459361244,11.35507838922744,227.9542454764561,0.6525455339432958,33.4986512953712,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300206943,0,1,1,6,4,35348.918488097064,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.3021|0.5759|0.1633|0.0455|0.074|0.2297|0.1587|0.86|0.06|0.1539|y=1
0.08,0.8404470542262599,0.0545309932279652,0.4709255003070433,0.0838331578811384,0.1859883309232013,0.3233408708404651,0.7096968225787462,0.1903338693266806,0.4333025855923634,22.109031873709828,226.80042964748208,1.4837813308340753,37.183517248577466,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300209121,0,1,1,6,7,35407.43847744169,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.08|0.8404|0.0545|0.4709|0.0838|0.186|0.3233|0.7097|0.1903|0.4333|y=1
0.4551800359158477,0.5100901485466742,0.2014996339099337,0.0855650383388693,0.01,0.0706606906559559,0.2628208939607608,0.6875376662985625,0.2572491434408017,0.1481526891032293,25.527864858123795,239.7256037399312,2.5641240770530462,36.7165533039065,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300209715,0,1,1,6,12,34975.2486262858,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.4552|0.5101|0.2015|0.0856|0.01|0.0707|0.2628|0.6875|0.2572|0.1482|y=1
0.2030506953502671,0.1813640666425983,0.3414799029587845,0.2680592652069347,0.0815299080155101,0.1728423717568598,0.6937982447764773,0.6738986952519342,0.4106908407991134,0.3626874244831006,23.829413430594062,229.0493413517636,0.2466579137505405,35.0193391156358,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300210639,1,1,1,6,15,34224.026224201,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.2031|0.1814|0.3415|0.2681|0.0815|0.1728|0.6938|0.6739|0.4107|0.3627|y=1
0.2948242361886156,0.6592366108757977,0.2647649709046699,0.2604287206787234,0.01,0.1206493571519538,0.7972724826554998,0.5805791007427064,0.4305461266367674,0.4068491058343061,23.28581968959343,228.9928225467,0.387817318073951,33.96192560928628,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300210804,0,1,1,6,4,35589.85722063404,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.2948|0.6592|0.2648|0.2604|0.01|0.1206|0.7973|0.5806|0.4305|0.4068|y=1
0.4662587712573509,0.6117563557118686,0.1103942155387541,0.1431821361569821,0.0947045780478169,0.1726156834139623,0.2086103735929816,0.452685104354656,0.06,0.1166364285296077,18.68655960566041,228.4227419001936,2.6264655848990577,39.43669390701817,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300211266,1,1,1,6,6,34877.878746029186,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.4663|0.6118|0.1104|0.1432|0.0947|0.1726|0.2086|0.4527|0.06|0.1166|y=1
0.1169700186847558,0.4290456193900555,0.2252714865247722,0.3936980823330944,0.0670074519498988,0.2592689306231682,0.1354448386982403,0.6729213430976059,0.3595521581675401,0.4706047052053436,26.43409754127511,237.6689100752312,0.4177998486119371,37.97131906433222,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300211464,0,1,1,6,8,35087.59065027343,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.117|0.429|0.2253|0.3937|0.067|0.2593|0.1354|0.6729|0.3596|0.4706|y=1
0.2235738646152232,0.2912280815868433,0.0930109567246743,0.1632945713635142,0.118832325761658,0.1914957090141069,0.2699540236759867,0.6007728271192967,0.2655463493501061,0.2988447441391571,10.685291465720766,234.0205670160985,4.934196068709482,36.10802238284739,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300212850,1,1,1,6,5,35318.06225299898,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.2236|0.2912|0.093|0.1633|0.1188|0.1915|0.27|0.6008|0.2655|0.2988|y=1
0.230564694939403,0.5922938697678262,0.1678000576639981,0.3340924045516844,0.1411250466211002,0.1231727512298107,0.4729133638909011,0.6095140230097279,0.447860226508492,0.41432247705631,2.32372061068938,226.8644642239386,0.3873087376366393,34.17198484343179,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300212982,1,1,1,6,5,34628.44999078228,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.2306|0.5923|0.1678|0.3341|0.1411|0.1232|0.4729|0.6095|0.4479|0.4143|y=1
0.3278960203983395,0.4856367495958725,0.1918212980407439,0.3331844466183296,0.071146614405655,0.2215011174184069,0.2432227874939878,0.617631206805888,0.5969401450788472,0.5127930138747249,14.158772075482569,228.00801744461805,0.3320814700158186,31.71775846011342,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300214203,0,1,1,6,11,34850.64659987851,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.3279|0.4856|0.1918|0.3332|0.0711|0.2215|0.2432|0.6176|0.5969|0.5128|y=1
0.3002302456531084,0.9348140486800702,0.2543614871580684,0.0430047316205568,0.0283618413801356,0.05,0.3591052798995221,0.608050295146096,0.8363428741504346,0.3875239675715747,20.76602390773816,223.1311741518992,5.579829073866828,36.975001921972,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300215589,1,1,1,6,7,35044.67529014057,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.3002|0.9348|0.2544|0.043|0.0284|0.05|0.3591|0.6081|0.8363|0.3875|y=1
0.3215156731765438,0.9728774451658742,0.2235931593385219,0.2749415553673275,0.0600234665595153,0.1132974996354783,0.1,0.7753670400092685,0.217504118590292,0.2855847455964664,24.44109367628277,228.4001090667487,7.629177124217054,41.36549497878019,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300215787,0,1,1,6,12,35089.40087300841,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.3215|0.9729|0.2236|0.2749|0.06|0.1133|0.1|0.7754|0.2175|0.2856|y=1
0.2056353669782802,0.2693929315802945,0.2266559953114686,0.1965693451901476,0.1356159686685891,0.2055758376824341,0.2833071294981247,0.6961261941651867,0.3473968212854522,0.33906419858001,17.55635261726241,230.2458641322104,3.637067831421204,42.46399776901107,1,load_separation_arc,gen0_scaffold__scaffold2k_session_12,1775300215886,0,1,1,6,6,34028.924167457095,0,1,0.45,1,scaffold,0,gen0_scaffold.csv,0,0.2056|0.2694|0.2267|0.1966|0.1356|0.2056|0.2833|0.6961|0.3474|0.3391|y=1
