spectral_flux_midhf,residual_crest_factor,edge_spike_ratio,midband_residual_ratio,cycle_nmse,peak_fluct_cv,thd_i,hf_energy_delta,zcv,abs_irms_zscore_vs_baseline,v_rms,i_rms,temp_c,label_arc,load_type,session_id,epoch_ms,uptime_ms,model_pred,feat_valid,current_valid,fault_state,arc_counter,adc_fs_hz,auto_capture,feature_space_version,device_family,device_name,trial_number,division_tag,notes,trusted_normal_session,trial_id,section_id,_source_file,_source_folder,source_kind,source_priority,parsed_load_type,parsed_load_family,section_key,rf_train_row,section_prior,label_trust,arc_like_score,normal_like_score,clean_reason,clean_quality,invalid_off_flag,invalid_loaded_flag,hard_negative,sample_weight,transition_normal,conflict_scope,_feature_sig,_conflict_sig,label_conflict,conflict_policy,device_family_code,context_family_code_runtime,context_family_confidence,ctx_family_resistive_linear,ctx_family_inductive_motor,ctx_family_rectifier_smps,ctx_family_phase_angle_controlled,ctx_family_brush_universal_motor,ctx_family_other_mixed,context_runtime_source,context_augmented
200.0,5.377317,-12.437673,-51.598965,200.0,55.6208,200.0,16.589668,1.280573,0.08846,224.679,4.173614,27.244,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start__sess_1775547831975__start_01,1775547852825,916265,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,2,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_2__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.0271175028777964,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,200.0|5.3773|-12.4377|-51.599|200.0|55.6208|200.0|16.5897|1.2806|0.0885,200.0|5.377|-12.438|-51.599|200.0|55.621|200.0|16.59|1.281|0.088,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,12.569605,-2.613583,-45.475075,200.0,134.7381,200.0,16.666466,0.83656,0.134466,224.679,4.191308,27.244,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start__sess_1775547831975__start_01,1775547853053,916464,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,2,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_2__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.1767507985616918,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,200.0|12.5696|-2.6136|-45.4751|200.0|134.7381|200.0|16.6665|0.8366|0.1345,200.0|12.57|-2.614|-45.475|200.0|134.738|200.0|16.666|0.837|0.134,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,5.163989,-12.348917,-50.646801,200.0,41.275800000000004,200.0,16.851637,1.20764,0.042339,224.679,4.205505,27.244,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start__sess_1775547831975__start_01,1775547853107,916559,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,2,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_2__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.0275964632775225,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,200.0|5.164|-12.3489|-50.6468|200.0|41.2758|200.0|16.8516|1.2076|0.0423,200.0|5.164|-12.349|-50.647|200.0|41.276|200.0|16.852|1.208|0.042,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,8.974426,-5.59108,-52.566833,200.0,146.5096,200.0,17.480854,0.796232,0.39776,224.679,4.339328,27.239,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start__sess_1775547831975__start_01,1775547853216,916654,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,2,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_2__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.1210642865665639,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,200.0|8.9744|-5.5911|-52.5668|200.0|146.5096|200.0|17.4809|0.7962|0.3978,200.0|8.974|-5.591|-52.567|200.0|146.51|200.0|17.481|0.796|0.398,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,5.159623,-10.026169,-53.691238,85.2345,163.26590000000002,151.25334919814324,17.271017,0.983765,0.453292,224.681,4.181969,27.239,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start__sess_1775547831975__start_01,1775547853327,916753,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,2,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_2__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.0434391123086713,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,200.0|5.1596|-10.0262|-53.6912|85.2345|163.2659|151.2533|17.271|0.9838|0.4533,200.0|5.16|-10.026|-53.691|85.234|163.266|151.253|17.271|0.984|0.453,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,10.215118,-8.670335,-40.348633,200.0,300.0,200.0,16.218563,0.887461,0.376384,224.681,4.072621,27.239,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start__sess_1775547831975__start_01,1775547853543,916950,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,2,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_2__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.1352702506208232,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,200.0|10.2151|-8.6703|-40.3486|200.0|300.0|200.0|16.2186|0.8875|0.3764,200.0|10.215|-8.67|-40.349|200.0|300.0|200.0|16.219|0.887|0.376,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,5.178657,-11.986865,-50.127846,125.64020000000001,46.3196,129.40021562012166,17.181805,1.08627,0.852979,224.681,4.350531,27.239,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start__sess_1775547831975__start_01,1775547853597,917045,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,2,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_2__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.036992519545325,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,200.0|5.1787|-11.9869|-50.1278|125.6402|46.3196|129.4002|17.1818|1.0863|0.853,200.0|5.179|-11.987|-50.128|125.64|46.32|129.4|17.182|1.086|0.853,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,12.145216,-2.621932,-54.716682,103.562,170.6744,200.0,17.809193,0.513207,0.109363,224.681,4.312468,27.244,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start__sess_1775547831975__start_01,1775547853706,917140,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,2,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_2__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.1673842841837925,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,200.0|12.1452|-2.6219|-54.7167|103.562|170.6744|200.0|17.8092|0.5132|0.1094,200.0|12.145|-2.622|-54.717|103.562|170.674|200.0|17.809|0.513|0.109,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,4.790709,-15.007977,-51.838741,71.7886,245.2302,200.0,16.563543,1.140463,0.275866,224.541,4.217294,27.244,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start__sess_1775547831975__start_01,1775547853790,917238,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,2,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_2__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.0032245518176857,0.36060875858385477,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,200.0|4.7907|-15.008|-51.8387|71.7886|245.2302|200.0|16.5635|1.1405|0.2759,200.0|4.791|-15.008|-51.839|71.789|245.23|200.0|16.564|1.14|0.276,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,7.921022,-7.726467,-50.496368,200.0,93.0228,200.0,16.526371,1.074793,0.593158,224.541,4.368788,27.244,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start__sess_1775547831975__start_01,1775547854048,917438,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,2,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_2__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.1070127359396689,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,200.0|7.921|-7.7265|-50.4964|200.0|93.0228|200.0|16.5264|1.0748|0.5932,200.0|7.921|-7.726|-50.496|200.0|93.023|200.0|16.526|1.075|0.593,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,12.772632,-2.654804,-51.453102,200.0,58.7546,200.0,16.645569,0.783959,0.160229,224.541,4.312787,27.244,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start__sess_1775547831975__start_01,1775547854101,917533,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,2,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_2__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.1814073036359398,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,200.0|12.7726|-2.6548|-51.4531|200.0|58.7546|200.0|16.6456|0.784|0.1602,200.0|12.773|-2.655|-51.453|200.0|58.755|200.0|16.646|0.784|0.16,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,12.620518,-2.099881,-54.762234,200.0,86.9382,200.0,17.472092,0.769016,0.197143,224.541,4.244768,27.244,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start__sess_1775547831975__start_01,1775547854183,917626,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,2,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_2__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.1793012382321508,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,200.0|12.6205|-2.0999|-54.7622|200.0|86.9382|200.0|17.4721|0.769|0.1971,200.0|12.621|-2.1|-54.762|200.0|86.938|200.0|17.472|0.769|0.197,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,12.16783,-2.22986,-32.930603,200.0,167.7855,100.0,16.353472,0.635793,0.201685,224.546,4.313257,27.244,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start__sess_1775547831975__start_01,1775547854278,917725,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,2,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_2__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.1825922964559334,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,200.0|12.1678|-2.2299|-32.9306|200.0|167.7855|100.0|16.3535|0.6358|0.2017,200.0|12.168|-2.23|-32.931|200.0|167.786|100.0|16.353|0.636|0.202,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,4.207029,-12.84774,-53.428989,14.4739,183.322,140.870481812181,17.158482,0.323958,0.295826,224.546,4.260382,27.244,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start__sess_1775547831975__start_01,1775547854559,917924,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,2,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_2__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.0275080438323343,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,200.0|4.207|-12.8477|-53.429|14.4739|183.322|140.8705|17.1585|0.324|0.2958,200.0|4.207|-12.848|-53.429|14.474|183.322|140.87|17.158|0.324|0.296,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,12.953114,-2.488731,-50.806343,15.8194,7.4604,110.27320571866402,16.502121,0.587002,0.361957,224.546,4.383748,27.244,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start__sess_1775547831975__start_01,1775547854573,918018,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,2,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_2__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.1878296131650556,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,200.0|12.9531|-2.4887|-50.8063|15.8194|7.4604|110.2732|16.5021|0.587|0.362,200.0|12.953|-2.489|-50.806|15.819|7.46|110.273|16.502|0.587|0.362,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,12.962044,-1.67458,-52.155968,200.0,134.4648,200.0,16.676788,0.737227,0.034574,224.546,4.371623,27.248,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start__sess_1775547831975__start_01,1775547854668,918110,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,2,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_2__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.1847979653300853,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,200.0|12.962|-1.6746|-52.156|200.0|134.4648|200.0|16.6768|0.7372|0.0346,200.0|12.962|-1.675|-52.156|200.0|134.465|200.0|16.677|0.737|0.035,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,11.202938,-3.64536,-52.141159,125.37370000000001,22.5497,200.0,16.107201,0.561571,0.237623,224.546,4.288519,27.248,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start__sess_1775547831975__start_01,1775547854777,918210,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,2,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_2__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.1582708839768834,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,200.0|11.2029|-3.6454|-52.1412|125.3737|22.5497|200.0|16.1072|0.5616|0.2376,200.0|11.203|-3.645|-52.141|125.374|22.55|200.0|16.107|0.562|0.238,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,4.515338,-14.081232,-52.178631,200.0,71.2478,115.00586796391919,17.397629,0.869318,0.693767,224.275,4.393737,27.248,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start__sess_1775547831975__start_01,1775547855067,918501,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,2,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_2__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.0175364065270114,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,200.0|4.5153|-14.0812|-52.1786|200.0|71.2478|115.0059|17.3976|0.8693|0.6938,200.0|4.515|-14.081|-52.179|200.0|71.248|115.006|17.398|0.869|0.694,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,12.66286,-2.122206,-53.935238,200.0,82.4618,200.0,17.746191,0.851156,0.23004,224.275,4.312878,27.251,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start__sess_1775547831975__start_01,1775547855150,918595,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,2,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_2__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.1799586662347423,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,200.0|12.6629|-2.1222|-53.9352|200.0|82.4618|200.0|17.7462|0.8512|0.23,200.0|12.663|-2.122|-53.935|200.0|82.462|200.0|17.746|0.851|0.23,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,7.849384,-7.013247,-50.304024,82.8788,70.8732,200.0,16.459709,0.997041,0.066869,224.275,4.33595,27.251,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start__sess_1775547831975__start_01,1775547855245,918694,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,2,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_2__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.1003984217509526,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,200.0|7.8494|-7.0132|-50.304|82.8788|70.8732|200.0|16.4597|0.997|0.0669,200.0|7.849|-7.013|-50.304|82.879|70.873|200.0|16.46|0.997|0.067,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,6.743578,-8.216502,-49.953861,200.0,127.7815,200.0,16.904032,0.894438,0.055517,224.05,4.316692,27.251,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start__sess_1775547831975__start_01,1775547855345,918793,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,2,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_2__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.082374495378029,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,200.0|6.7436|-8.2165|-49.9539|200.0|127.7815|200.0|16.904|0.8944|0.0555,200.0|6.744|-8.217|-49.954|200.0|127.782|200.0|16.904|0.894|0.056,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,10.096506,-6.017634,-44.707825,200.0,113.72739999999999,200.0,16.418245,0.661915,0.387228,224.05,4.048558,27.251,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start__sess_1775547831975__start_01,1775547855571,918990,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,2,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_2__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.1311316215119083,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,200.0|10.0965|-6.0176|-44.7078|200.0|113.7274|200.0|16.4182|0.6619|0.3872,200.0|10.097|-6.018|-44.708|200.0|113.727|200.0|16.418|0.662|0.387,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
200.0,5.042992,-11.298868,-50.855633,200.0,169.2878,182.8268598149149,16.061674,1.12035,0.52586,224.05,4.218876,27.251,0,vacuum_cleaner,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start__sess_1775547831975__start_01,1775547855638,919085,1,1,1,0,20,32768,0,5,brush_universal_motor,vacuum_cleaner,2,start,,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,Universal Motor__Vacuum Cleaner__universal_motor__vacuum_cleaner__trial_2__start,Universal Motor/Vacuum Cleaner/universal_motor__vacuum_cleaner__trial_2__start.csv,Universal Motor/Vacuum Cleaner,real,3,vacuum_cleaner,brush_universal_motor,start,1,transient_hint,0.8,1.0420225643996663,0.36000000000000004,strong_arc_like_negative,hard_negative,0,0,1,2.8000000000000003,0,Universal Motor__Vacuum Cleaner__brush_universal_motor__vacuum_cleaner__trial002,200.0|5.043|-11.2989|-50.8556|200.0|169.2878|182.8269|16.0617|1.1204|0.5259,200.0|5.043|-11.299|-50.856|200.0|169.288|182.827|16.062|1.12|0.526,0,none,4,4,1.0,0,0,0,0,1,0,metadata_family,0
